Zone,Month,Day,Year,Hour,Total Demand
255,6,24,2022,8,1
255,6,24,2022,9,0
255,6,24,2022,10,0
255,6,24,2022,11,0
255,6,24,2022,12,1
255,6,24,2022,13,1
255,6,24,2022,14,2
255,6,24,2022,15,1
255,6,24,2022,16,1
255,6,24,2022,17,0
255,6,24,2022,18,4
255,6,24,2022,19,1
255,6,24,2022,20,1
255,6,24,2022,21,2
255,6,24,2022,22,4
255,6,24,2022,23,20
255,6,24,2022,24,0
255,6,25,2022,0,22
255,6,25,2022,1,17
255,6,25,2022,2,24
255,6,25,2022,3,9
255,6,25,2022,4,6
255,6,25,2022,5,1
255,6,25,2022,6,0
255,6,25,2022,7,1
255,6,25,2022,8,0
255,6,25,2022,9,0
255,6,25,2022,10,0
255,6,25,2022,11,0
255,6,25,2022,12,1
255,6,25,2022,13,4
255,6,25,2022,14,2
255,6,25,2022,15,2
255,6,25,2022,16,3
255,6,25,2022,17,6
255,6,25,2022,18,5
255,6,25,2022,19,5
255,6,25,2022,20,3
255,6,25,2022,21,6
255,6,25,2022,22,14
255,6,25,2022,23,22
255,6,25,2022,24,0
255,6,26,2022,0,19
255,6,26,2022,1,27
255,6,26,2022,2,28
255,6,26,2022,3,9
255,6,26,2022,4,3
255,6,26,2022,5,1
255,6,26,2022,6,0
255,6,26,2022,7,1
255,6,26,2022,8,0
255,6,26,2022,9,0
255,6,26,2022,10,0
255,6,26,2022,11,1
255,6,26,2022,12,1
255,6,26,2022,13,3
255,6,26,2022,14,3
255,6,26,2022,15,0
255,6,26,2022,16,3
255,6,26,2022,17,5
255,6,26,2022,18,3
255,6,26,2022,19,4
255,6,26,2022,20,6
255,6,26,2022,21,3
255,6,26,2022,22,13
255,6,26,2022,23,8
255,6,26,2022,24,0
255,6,27,2022,0,5
255,6,27,2022,1,0
255,6,27,2022,2,1
255,6,27,2022,3,1
255,6,27,2022,4,1
255,6,27,2022,5,0
255,6,27,2022,6,0
255,6,27,2022,7,0
255,6,27,2022,8,1
255,6,27,2022,9,1
255,6,27,2022,10,0
255,6,27,2022,11,0
255,6,27,2022,12,1
255,6,27,2022,13,1
255,6,27,2022,14,2
255,6,27,2022,15,3
255,6,27,2022,16,3
255,6,27,2022,17,2
255,6,27,2022,18,2
255,6,27,2022,19,2
255,6,27,2022,20,2
255,6,27,2022,21,0
255,6,27,2022,22,1
255,6,27,2022,23,1
255,6,27,2022,24,0
255,6,28,2022,0,3
255,6,28,2022,1,1
255,6,28,2022,2,1
255,6,28,2022,3,0
255,6,28,2022,4,0
255,6,28,2022,5,0
255,6,28,2022,6,1
255,6,28,2022,7,0
255,6,28,2022,8,0
255,6,28,2022,9,0
255,6,28,2022,10,0
255,6,28,2022,11,1
255,6,28,2022,12,0
255,6,28,2022,13,1
255,6,28,2022,14,0
255,6,28,2022,15,1
255,6,28,2022,16,2
255,6,28,2022,17,1
255,6,28,2022,18,2
255,6,28,2022,19,3
255,6,28,2022,20,3
255,6,28,2022,21,5
255,6,28,2022,22,6
255,6,28,2022,23,13
255,6,28,2022,24,0
255,6,29,2022,0,0
255,6,29,2022,1,1
255,6,29,2022,2,1
255,6,29,2022,3,0
255,6,29,2022,4,1
255,6,29,2022,5,0
255,6,29,2022,6,0
255,6,29,2022,7,0
255,6,29,2022,8,0
255,6,29,2022,9,1
255,6,29,2022,10,0
255,6,29,2022,11,0
255,6,29,2022,12,0
255,6,29,2022,13,1
255,6,29,2022,14,0
255,6,29,2022,15,0
255,6,29,2022,16,0
255,6,29,2022,17,3
255,6,29,2022,18,3
255,6,29,2022,19,1
255,6,29,2022,20,0
255,6,29,2022,21,3
255,6,29,2022,22,6
255,6,29,2022,23,0
255,6,29,2022,24,0
255,6,30,2022,0,5
255,6,30,2022,1,1
255,6,30,2022,2,2
255,6,30,2022,3,1
255,6,30,2022,4,0
255,6,30,2022,5,0
255,6,30,2022,6,0
255,6,30,2022,7,0
255,6,30,2022,8,1
255,6,30,2022,9,0
255,6,30,2022,10,0
255,6,30,2022,11,0
255,6,30,2022,12,1
255,6,30,2022,13,0
255,6,30,2022,14,3
255,6,30,2022,15,1
255,6,30,2022,16,4
255,6,30,2022,17,1
255,6,30,2022,18,4
255,6,30,2022,19,2
255,6,30,2022,20,1
255,6,30,2022,21,3
255,6,30,2022,22,3
255,6,30,2022,23,9
255,6,30,2022,24,0
256,6,1,2022,0,2
256,6,1,2022,1,0
256,6,1,2022,2,0
256,6,1,2022,3,0
256,6,1,2022,4,1
256,6,1,2022,5,0
256,6,1,2022,6,0
256,6,1,2022,7,0
256,6,1,2022,8,1
256,6,1,2022,9,1
256,6,1,2022,10,0
256,6,1,2022,11,0
256,6,1,2022,12,1
256,6,1,2022,13,0
256,6,1,2022,14,0
256,6,1,2022,15,1
256,6,1,2022,16,2
256,6,1,2022,17,2
256,6,1,2022,18,4
256,6,1,2022,19,4
256,6,1,2022,20,3
256,6,1,2022,21,4
256,6,1,2022,22,5
256,6,1,2022,23,3
256,6,1,2022,24,0
256,6,2,2022,0,1
256,6,2,2022,1,1
256,6,2,2022,2,2
256,6,2,2022,3,0
256,6,2,2022,4,0
256,6,2,2022,5,0
256,6,2,2022,6,0
256,6,2,2022,7,2
256,6,2,2022,8,4
256,6,2,2022,9,2
256,6,2,2022,10,2
256,6,2,2022,11,0
256,6,2,2022,12,1
256,6,2,2022,13,2
256,6,2,2022,14,0
256,6,2,2022,15,1
256,6,2,2022,16,2
256,6,2,2022,17,5
256,6,2,2022,18,5
256,6,2,2022,19,3
256,6,2,2022,20,1
256,6,2,2022,21,1
256,6,2,2022,22,3
256,6,2,2022,23,0
256,6,2,2022,24,0
256,6,3,2022,0,2
256,6,3,2022,1,2
256,6,3,2022,2,4
256,6,3,2022,3,0
256,6,3,2022,4,0
256,6,3,2022,5,1
256,6,3,2022,6,1
256,6,3,2022,7,0
256,6,3,2022,8,0
256,6,3,2022,9,0
256,6,3,2022,10,2
256,6,3,2022,11,3
256,6,3,2022,12,3
256,6,3,2022,13,2
256,6,3,2022,14,5
256,6,3,2022,15,8
256,6,3,2022,16,2
256,6,3,2022,17,1
256,6,3,2022,18,1
256,6,3,2022,19,4
256,6,3,2022,20,3
256,6,3,2022,21,1
256,6,3,2022,22,2
256,6,3,2022,23,5
256,6,3,2022,24,0
256,6,4,2022,0,10
256,6,4,2022,1,10
256,6,4,2022,2,14
256,6,4,2022,3,6
256,6,4,2022,4,4
256,6,4,2022,5,1
256,6,4,2022,6,0
256,6,4,2022,7,0
256,6,4,2022,8,0
256,6,4,2022,9,2
256,6,4,2022,10,0
256,6,4,2022,11,1
256,6,4,2022,12,0
256,6,4,2022,13,2
256,6,4,2022,14,3
256,6,4,2022,15,3
256,6,4,2022,16,0
256,6,4,2022,17,0
256,6,4,2022,18,1
256,6,4,2022,19,1
256,6,4,2022,20,5
256,6,4,2022,21,5
256,6,4,2022,22,11
256,6,4,2022,23,17
256,6,4,2022,24,0
256,6,5,2022,0,24
256,6,5,2022,1,15
256,6,5,2022,2,17
256,6,5,2022,3,10
256,6,5,2022,4,5
256,6,5,2022,5,0
256,6,5,2022,6,0
256,6,5,2022,7,0
256,6,5,2022,8,0
256,6,5,2022,9,0
256,6,5,2022,10,0
256,6,5,2022,11,1
256,6,5,2022,12,2
256,6,5,2022,13,0
256,6,5,2022,14,0
256,6,5,2022,15,0
256,6,5,2022,16,3
256,6,5,2022,17,2
256,6,5,2022,18,0
256,6,5,2022,19,3
256,6,5,2022,20,2
256,6,5,2022,21,0
256,6,5,2022,22,3
256,6,5,2022,23,7
256,6,5,2022,24,0
256,6,6,2022,0,0
256,6,6,2022,1,0
256,6,6,2022,2,0
256,6,6,2022,3,0
256,6,6,2022,4,1
256,6,6,2022,5,1
256,6,6,2022,6,0
256,6,6,2022,7,3
256,6,6,2022,8,0
256,6,6,2022,9,0
256,6,6,2022,10,1
256,6,6,2022,11,0
256,6,6,2022,12,0
256,6,6,2022,13,0
256,6,6,2022,14,2
256,6,6,2022,15,2
256,6,6,2022,16,2
256,6,6,2022,17,0
256,6,6,2022,18,0
256,6,6,2022,19,3
256,6,6,2022,20,2
256,6,6,2022,21,1
256,6,6,2022,22,5
256,6,6,2022,23,3
256,6,6,2022,24,0
256,6,7,2022,0,2
256,6,7,2022,1,3
256,6,7,2022,2,0
256,6,7,2022,3,0
256,6,7,2022,4,0
256,6,7,2022,5,0
256,6,7,2022,6,0
256,6,7,2022,7,0
256,6,7,2022,8,0
256,6,7,2022,9,1
256,6,7,2022,10,0
256,6,7,2022,11,1
256,6,7,2022,12,1
256,6,7,2022,13,1
256,6,7,2022,14,1
256,6,7,2022,15,0
256,6,7,2022,16,0
256,6,7,2022,17,0
256,6,7,2022,18,0
256,6,7,2022,19,0
256,6,7,2022,20,0
256,6,7,2022,21,4
256,6,7,2022,22,12
256,6,7,2022,23,3
256,6,7,2022,24,0
256,6,8,2022,0,0
256,6,8,2022,1,2
256,6,8,2022,2,0
256,6,8,2022,3,0
256,6,8,2022,4,1
256,6,8,2022,5,0
256,6,8,2022,6,0
256,6,8,2022,7,1
256,6,8,2022,8,1
256,6,8,2022,9,0
256,6,8,2022,10,0
256,6,8,2022,11,1
256,6,8,2022,12,2
256,6,8,2022,13,0
256,6,8,2022,14,0
256,6,8,2022,15,0
256,6,8,2022,16,3
256,6,8,2022,17,2
256,6,8,2022,18,3
256,6,8,2022,19,0
256,6,8,2022,20,0
256,6,8,2022,21,3
256,6,8,2022,22,2
256,6,8,2022,23,8
256,6,8,2022,24,0
256,6,9,2022,0,4
256,6,9,2022,1,1
256,6,9,2022,2,1
256,6,9,2022,3,0
256,6,9,2022,4,1
256,6,9,2022,5,1
256,6,9,2022,6,0
256,6,9,2022,7,0
256,6,9,2022,8,1
256,6,9,2022,9,1
256,6,9,2022,10,1
256,6,9,2022,11,2
256,6,9,2022,12,1
256,6,9,2022,13,0
256,6,9,2022,14,1
256,6,9,2022,15,0
256,6,9,2022,16,5
256,6,9,2022,17,1
256,6,9,2022,18,1
256,6,9,2022,19,3
256,6,9,2022,20,1
256,6,9,2022,21,2
256,6,9,2022,22,5
256,6,9,2022,23,10
256,6,9,2022,24,0
256,6,10,2022,0,5
256,6,10,2022,1,1
256,6,10,2022,2,2
256,6,10,2022,3,1
256,6,10,2022,4,1
256,6,10,2022,5,1
256,6,10,2022,6,1
256,6,10,2022,7,0
256,6,10,2022,8,1
256,6,10,2022,9,1
256,6,10,2022,10,0
256,6,10,2022,11,0
256,6,10,2022,12,0
256,6,10,2022,13,1
256,6,10,2022,14,5
256,6,10,2022,15,2
256,6,10,2022,16,3
256,6,10,2022,17,1
256,6,10,2022,18,3
256,6,10,2022,19,2
256,6,10,2022,20,0
256,6,10,2022,21,2
256,6,10,2022,22,3
256,6,10,2022,23,7
256,6,10,2022,24,0
256,6,11,2022,0,13
256,6,11,2022,1,7
256,6,11,2022,2,18
256,6,11,2022,3,5
256,6,11,2022,4,3
256,6,11,2022,5,2
256,6,11,2022,6,1
256,6,11,2022,7,0
256,6,11,2022,8,1
256,6,11,2022,9,1
256,6,11,2022,10,2
256,6,11,2022,11,3
256,6,11,2022,12,1
256,6,11,2022,13,2
256,6,11,2022,14,0
256,6,11,2022,15,1
256,6,11,2022,16,4
256,6,11,2022,17,2
256,6,11,2022,18,1
256,6,11,2022,19,5
256,6,11,2022,20,3
256,6,11,2022,21,4
256,6,11,2022,22,6
256,6,11,2022,23,21
256,6,11,2022,24,0
256,6,12,2022,0,12
256,6,12,2022,1,15
256,6,12,2022,2,16
256,6,12,2022,3,13
256,6,12,2022,4,1
256,6,12,2022,5,2
256,6,12,2022,6,0
256,6,12,2022,7,0
256,6,12,2022,8,1
256,6,12,2022,9,1
256,6,12,2022,10,1
256,6,12,2022,11,0
256,6,12,2022,12,0
256,6,12,2022,13,1
256,6,12,2022,14,3
256,6,12,2022,15,1
256,6,12,2022,16,0
256,6,12,2022,17,0
256,6,12,2022,18,3
256,6,12,2022,19,0
256,6,12,2022,20,2
256,6,12,2022,21,1
256,6,12,2022,22,4
256,6,12,2022,23,0
256,6,12,2022,24,0
256,6,13,2022,0,0
256,6,13,2022,1,0
256,6,13,2022,2,1
256,6,13,2022,3,0
256,6,13,2022,4,0
256,6,13,2022,5,0
256,6,13,2022,6,0
256,6,13,2022,7,0
256,6,13,2022,8,0
256,6,13,2022,9,1
256,6,13,2022,10,0
256,6,13,2022,11,2
256,6,13,2022,12,1
256,6,13,2022,13,0
256,6,13,2022,14,1
256,6,13,2022,15,0
256,6,13,2022,16,1
256,6,13,2022,17,1
256,6,13,2022,18,0
256,6,13,2022,19,3
256,6,13,2022,20,1
256,6,13,2022,21,1
256,6,13,2022,22,10
256,6,13,2022,23,3
256,6,13,2022,24,0
256,6,14,2022,0,3
256,6,14,2022,1,0
256,6,14,2022,2,1
256,6,14,2022,3,0
256,6,14,2022,4,1
256,6,14,2022,5,0
256,6,14,2022,6,0
256,6,14,2022,7,0
256,6,14,2022,8,0
256,6,14,2022,9,3
256,6,14,2022,10,2
256,6,14,2022,11,0
256,6,14,2022,12,0
256,6,14,2022,13,0
256,6,14,2022,14,0
256,6,14,2022,15,0
256,6,14,2022,16,2
256,6,14,2022,17,1
256,6,14,2022,18,3
256,6,14,2022,19,2
256,6,14,2022,20,3
256,6,14,2022,21,3
256,6,14,2022,22,8
256,6,14,2022,23,3
256,6,14,2022,24,0
256,6,15,2022,0,4
256,6,15,2022,1,3
256,6,15,2022,2,3
256,6,15,2022,3,0
256,6,15,2022,4,1
256,6,15,2022,5,0
256,6,15,2022,6,0
256,6,15,2022,7,0
256,6,15,2022,8,0
256,6,15,2022,9,1
256,6,15,2022,10,4
256,6,15,2022,11,0
256,6,15,2022,12,2
256,6,15,2022,13,1
256,6,15,2022,14,2
256,6,15,2022,15,1
256,6,15,2022,16,1
256,6,15,2022,17,2
256,6,15,2022,18,4
256,6,15,2022,19,4
256,6,15,2022,20,2
256,6,15,2022,21,0
256,6,15,2022,22,12
256,6,15,2022,23,6
256,6,15,2022,24,0
256,6,16,2022,0,2
256,6,16,2022,1,2
256,6,16,2022,2,2
256,6,16,2022,3,1
256,6,16,2022,4,0
256,6,16,2022,5,0
256,6,16,2022,6,1
256,6,16,2022,7,1
256,6,16,2022,8,3
256,6,16,2022,9,1
256,6,16,2022,10,0
256,6,16,2022,11,2
256,6,16,2022,12,1
256,6,16,2022,13,2
256,6,16,2022,14,1
256,6,16,2022,15,5
256,6,16,2022,16,1
256,6,16,2022,17,2
256,6,16,2022,18,2
256,6,16,2022,19,1
256,6,16,2022,20,2
256,6,16,2022,21,3
256,6,16,2022,22,4
256,6,16,2022,23,4
256,6,16,2022,24,0
256,6,17,2022,0,3
256,6,17,2022,1,0
256,6,17,2022,2,0
256,6,17,2022,3,1
256,6,17,2022,4,1
256,6,17,2022,5,2
256,6,17,2022,6,0
256,6,17,2022,7,0
256,6,17,2022,8,0
256,6,17,2022,9,1
256,6,17,2022,10,1
256,6,17,2022,11,0
256,6,17,2022,12,0
256,6,17,2022,13,1
256,6,17,2022,14,4
256,6,17,2022,15,1
256,6,17,2022,16,5
256,6,17,2022,17,3
256,6,17,2022,18,0
256,6,17,2022,19,2
256,6,17,2022,20,0
256,6,17,2022,21,5
256,6,17,2022,22,4
256,6,17,2022,23,14
256,6,17,2022,24,0
256,6,18,2022,0,16
256,6,18,2022,1,14
256,6,18,2022,2,9
256,6,18,2022,3,7
256,6,18,2022,4,3
256,6,18,2022,5,1
256,6,18,2022,6,0
256,6,18,2022,7,0
256,6,18,2022,8,0
256,6,18,2022,9,0
256,6,18,2022,10,1
256,6,18,2022,11,2
256,6,18,2022,12,1
256,6,18,2022,13,1
256,6,18,2022,14,2
256,6,18,2022,15,0
256,6,18,2022,16,5
256,6,18,2022,17,6
256,6,18,2022,18,4
256,6,18,2022,19,6
256,6,18,2022,20,4
256,6,18,2022,21,3
256,6,18,2022,22,5
256,6,18,2022,23,10
256,6,18,2022,24,0
256,6,19,2022,0,15
256,6,19,2022,1,18
256,6,19,2022,2,13
256,6,19,2022,3,8
256,6,19,2022,4,5
256,6,19,2022,5,1
256,6,19,2022,6,0
256,6,19,2022,7,0
256,6,19,2022,8,1
256,6,19,2022,9,1
256,6,19,2022,10,0
256,6,19,2022,11,1
256,6,19,2022,12,2
256,6,19,2022,13,5
256,6,19,2022,14,2
256,6,19,2022,15,1
256,6,19,2022,16,2
256,6,19,2022,17,4
256,6,19,2022,18,4
256,6,19,2022,19,2
256,6,19,2022,20,5
256,6,19,2022,21,8
256,6,19,2022,22,15
256,6,19,2022,23,3
256,6,19,2022,24,0
256,6,20,2022,0,4
256,6,20,2022,1,7
256,6,20,2022,2,2
256,6,20,2022,3,0
256,6,20,2022,4,2
256,6,20,2022,5,1
256,6,20,2022,6,0
256,6,20,2022,7,0
256,6,20,2022,8,0
256,6,20,2022,9,0
256,6,20,2022,10,1
256,6,20,2022,11,1
256,6,20,2022,12,2
256,6,20,2022,13,2
256,6,20,2022,14,0
256,6,20,2022,15,1
256,6,20,2022,16,1
256,6,20,2022,17,2
256,6,20,2022,18,0
256,6,20,2022,19,1
256,6,20,2022,20,1
256,6,20,2022,21,1
256,6,20,2022,22,6
256,6,20,2022,23,2
256,6,20,2022,24,0
256,6,21,2022,0,1
256,6,21,2022,1,0
256,6,21,2022,2,0
256,6,21,2022,3,0
256,6,21,2022,4,1
256,6,21,2022,5,1
256,6,21,2022,6,0
256,6,21,2022,7,1
256,6,21,2022,8,1
256,6,21,2022,9,0
256,6,21,2022,10,0
256,6,21,2022,11,1
256,6,21,2022,12,0
256,6,21,2022,13,2
256,6,21,2022,14,2
256,6,21,2022,15,2
256,6,21,2022,16,2
256,6,21,2022,17,2
256,6,21,2022,18,3
256,6,21,2022,19,2
256,6,21,2022,20,0
256,6,21,2022,21,5
256,6,21,2022,22,5
256,6,21,2022,23,1
256,6,21,2022,24,0
256,6,22,2022,0,0
256,6,22,2022,1,0
256,6,22,2022,2,0
256,6,22,2022,3,0
256,6,22,2022,4,0
256,6,22,2022,5,0
256,6,22,2022,6,0
256,6,22,2022,7,0
256,6,22,2022,8,1
256,6,22,2022,9,0
256,6,22,2022,10,0
256,6,22,2022,11,1
256,6,22,2022,12,0
256,6,22,2022,13,3
256,6,22,2022,14,3
256,6,22,2022,15,0
256,6,22,2022,16,1
256,6,22,2022,17,2
256,6,22,2022,18,0
256,6,22,2022,19,1
256,6,22,2022,20,4
256,6,22,2022,21,7
256,6,22,2022,22,14
256,6,22,2022,23,8
256,6,22,2022,24,0
256,6,23,2022,0,2
256,6,23,2022,1,3
256,6,23,2022,2,3
256,6,23,2022,3,2
256,6,23,2022,4,0
256,6,23,2022,5,1
256,6,23,2022,6,0
256,6,23,2022,7,0
256,6,23,2022,8,1
256,6,23,2022,9,1
256,6,23,2022,10,4
256,6,23,2022,11,0
256,6,23,2022,12,1
256,6,23,2022,13,0
256,6,23,2022,14,1
256,6,23,2022,15,2
256,6,23,2022,16,2
256,6,23,2022,17,2
256,6,23,2022,18,1
256,6,23,2022,19,0
256,6,23,2022,20,2
256,6,23,2022,21,5
256,6,23,2022,22,2
256,6,23,2022,23,2
256,6,23,2022,24,0
256,6,24,2022,0,13
256,6,24,2022,1,9
256,6,24,2022,2,2
256,6,24,2022,3,3
256,6,24,2022,4,4
256,6,24,2022,5,0
256,6,24,2022,6,0
256,6,24,2022,7,1
256,6,24,2022,8,3
256,6,24,2022,9,1
256,6,24,2022,10,0
256,6,24,2022,11,1
256,6,24,2022,12,1
256,6,24,2022,13,3
256,6,24,2022,14,3
256,6,24,2022,15,0
256,6,24,2022,16,2
256,6,24,2022,17,0
256,6,24,2022,18,1
256,6,24,2022,19,3
256,6,24,2022,20,2
256,6,24,2022,21,1
256,6,24,2022,22,7
256,6,24,2022,23,8
256,6,24,2022,24,0
256,6,25,2022,0,15
256,6,25,2022,1,20
256,6,25,2022,2,11
256,6,25,2022,3,10
256,6,25,2022,4,11
256,6,25,2022,5,1
256,6,25,2022,6,0
256,6,25,2022,7,1
256,6,25,2022,8,1
256,6,25,2022,9,0
256,6,25,2022,10,0
256,6,25,2022,11,1
256,6,25,2022,12,3
256,6,25,2022,13,1
256,6,25,2022,14,0
256,6,25,2022,15,3
256,6,25,2022,16,2
256,6,25,2022,17,3
256,6,25,2022,18,6
256,6,25,2022,19,4
256,6,25,2022,20,6
256,6,25,2022,21,8
256,6,25,2022,22,10
256,6,25,2022,23,16
256,6,25,2022,24,0
256,6,26,2022,0,21
256,6,26,2022,1,13
256,6,26,2022,2,15
256,6,26,2022,3,12
256,6,26,2022,4,9
256,6,26,2022,5,1
256,6,26,2022,6,0
256,6,26,2022,7,2
256,6,26,2022,8,2
256,6,26,2022,9,0
256,6,26,2022,10,1
256,6,26,2022,11,1
256,6,26,2022,12,1
256,6,26,2022,13,4
256,6,26,2022,14,0
256,6,26,2022,15,0
256,6,26,2022,16,2
256,6,26,2022,17,1
256,6,26,2022,18,1
256,6,26,2022,19,1
256,6,26,2022,20,1
256,6,26,2022,21,5
256,6,26,2022,22,3
256,6,26,2022,23,2
256,6,26,2022,24,0
256,6,27,2022,0,7
256,6,27,2022,1,3
256,6,27,2022,2,1
256,6,27,2022,3,0
256,6,27,2022,4,1
256,6,27,2022,5,1
256,6,27,2022,6,0
256,6,27,2022,7,0
256,6,27,2022,8,1
256,6,27,2022,9,0
256,6,27,2022,10,1
256,6,27,2022,11,0
256,6,27,2022,12,0
256,6,27,2022,13,3
256,6,27,2022,14,0
256,6,27,2022,15,4
256,6,27,2022,16,2
256,6,27,2022,17,0
256,6,27,2022,18,1
256,6,27,2022,19,2
256,6,27,2022,20,2
256,6,27,2022,21,1
256,6,27,2022,22,0
256,6,27,2022,23,0
256,6,27,2022,24,0
256,6,28,2022,0,1
256,6,28,2022,1,0
256,6,28,2022,2,1
256,6,28,2022,3,0
256,6,28,2022,4,0
256,6,28,2022,5,0
256,6,28,2022,6,0
256,6,28,2022,7,1
256,6,28,2022,8,2
256,6,28,2022,9,1
256,6,28,2022,10,0
256,6,28,2022,11,0
256,6,28,2022,12,1
256,6,28,2022,13,2
256,6,28,2022,14,3
256,6,28,2022,15,1
256,6,28,2022,16,4
256,6,28,2022,17,0
256,6,28,2022,18,1
256,6,28,2022,19,2
256,6,28,2022,20,2
256,6,28,2022,21,2
256,6,28,2022,22,8
256,6,28,2022,23,6
256,6,28,2022,24,0
256,6,29,2022,0,2
256,6,29,2022,1,1
256,6,29,2022,2,0
256,6,29,2022,3,0
256,6,29,2022,4,1
256,6,29,2022,5,0
256,6,29,2022,6,0
256,6,29,2022,7,0
256,6,29,2022,8,2
256,6,29,2022,9,0
256,6,29,2022,10,1
256,6,29,2022,11,1
256,6,29,2022,12,0
256,6,29,2022,13,1
256,6,29,2022,14,0
256,6,29,2022,15,0
256,6,29,2022,16,1
256,6,29,2022,17,2
256,6,29,2022,18,1
256,6,29,2022,19,0
256,6,29,2022,20,1
256,6,29,2022,21,3
256,6,29,2022,22,5
256,6,29,2022,23,1
256,6,29,2022,24,0
256,6,30,2022,0,1
256,6,30,2022,1,0
256,6,30,2022,2,0
256,6,30,2022,3,0
256,6,30,2022,4,0
256,6,30,2022,5,1
256,6,30,2022,6,0
256,6,30,2022,7,1
256,6,30,2022,8,0
256,6,30,2022,9,0
256,6,30,2022,10,2
256,6,30,2022,11,0
256,6,30,2022,12,1
256,6,30,2022,13,2
256,6,30,2022,14,1
256,6,30,2022,15,2
256,6,30,2022,16,1
256,6,30,2022,17,2
256,6,30,2022,18,1
256,6,30,2022,19,3
256,6,30,2022,20,1
256,6,30,2022,21,5
256,6,30,2022,22,3
256,6,30,2022,23,3
256,6,30,2022,24,0
257,6,1,2022,0,0
257,6,1,2022,1,0
257,6,1,2022,2,0
257,6,1,2022,3,0
257,6,1,2022,4,0
257,6,1,2022,5,0
257,6,1,2022,6,0
257,6,1,2022,7,1
257,6,1,2022,8,0
257,6,1,2022,9,0
257,6,1,2022,10,1
257,6,1,2022,11,0
257,6,1,2022,12,1
257,6,1,2022,13,0
257,6,1,2022,14,0
257,6,1,2022,15,1
257,6,1,2022,16,0
257,6,1,2022,17,0
257,6,1,2022,18,0
257,6,1,2022,19,0
257,6,1,2022,20,0
257,6,1,2022,21,0
257,6,1,2022,22,0
257,6,1,2022,23,0
257,6,1,2022,24,0
257,6,2,2022,0,0
257,6,2,2022,1,0
257,6,2,2022,2,0
257,6,2,2022,3,0
257,6,2,2022,4,0
257,6,2,2022,5,0
257,6,2,2022,6,0
257,6,2,2022,7,0
257,6,2,2022,8,0
257,6,2,2022,9,0
257,6,2,2022,10,0
257,6,2,2022,11,0
257,6,2,2022,12,0
257,6,2,2022,13,0
257,6,2,2022,14,0
257,6,2,2022,15,1
257,6,2,2022,16,0
257,6,2,2022,17,1
257,6,2,2022,18,0
257,6,2,2022,19,1
257,6,2,2022,20,0
257,6,2,2022,21,0
257,6,2,2022,22,0
257,6,2,2022,23,0
257,6,2,2022,24,0
257,6,3,2022,0,0
257,6,3,2022,1,0
257,6,3,2022,2,0
257,6,3,2022,3,0
257,6,3,2022,4,0
257,6,3,2022,5,0
257,6,3,2022,6,0
257,6,3,2022,7,0
257,6,3,2022,8,0
257,6,3,2022,9,0
257,6,3,2022,10,0
257,6,3,2022,11,0
257,6,3,2022,12,0
257,6,3,2022,13,0
257,6,3,2022,14,0
257,6,3,2022,15,0
257,6,3,2022,16,0
257,6,3,2022,17,0
257,6,3,2022,18,0
257,6,3,2022,19,0
257,6,3,2022,20,0
257,6,3,2022,21,0
257,6,3,2022,22,0
257,6,3,2022,23,1
257,6,3,2022,24,0
257,6,4,2022,0,0
257,6,4,2022,1,0
257,6,4,2022,2,0
257,6,4,2022,3,0
257,6,4,2022,4,0
257,6,4,2022,5,0
257,6,4,2022,6,0
257,6,4,2022,7,0
257,6,4,2022,8,0
257,6,4,2022,9,0
257,6,4,2022,10,0
257,6,4,2022,11,1
257,6,4,2022,12,0
257,6,4,2022,13,0
257,6,4,2022,14,0
257,6,4,2022,15,0
257,6,4,2022,16,0
257,6,4,2022,17,0
257,6,4,2022,18,0
257,6,4,2022,19,1
257,6,4,2022,20,0
257,6,4,2022,21,0
257,6,4,2022,22,1
257,6,4,2022,23,0
257,6,4,2022,24,0
257,6,5,2022,0,1
257,6,5,2022,1,0
257,6,5,2022,2,0
257,6,5,2022,3,0
257,6,5,2022,4,0
257,6,5,2022,5,0
257,6,5,2022,6,0
257,6,5,2022,7,0
257,6,5,2022,8,0
257,6,5,2022,9,0
257,6,5,2022,10,0
257,6,5,2022,11,0
257,6,5,2022,12,0
257,6,5,2022,13,0
257,6,5,2022,14,0
257,6,5,2022,15,0
257,6,5,2022,16,0
257,6,5,2022,17,0
257,6,5,2022,18,0
257,6,5,2022,19,0
257,6,5,2022,20,0
257,6,5,2022,21,0
257,6,5,2022,22,0
257,6,5,2022,23,0
257,6,5,2022,24,0
257,6,6,2022,0,0
257,6,6,2022,1,0
257,6,6,2022,2,0
257,6,6,2022,3,0
257,6,6,2022,4,0
257,6,6,2022,5,0
257,6,6,2022,6,0
257,6,6,2022,7,2
257,6,6,2022,8,0
257,6,6,2022,9,0
257,6,6,2022,10,0
257,6,6,2022,11,0
257,6,6,2022,12,0
257,6,6,2022,13,0
257,6,6,2022,14,0
257,6,6,2022,15,1
257,6,6,2022,16,0
257,6,6,2022,17,1
257,6,6,2022,18,0
257,6,6,2022,19,1
257,6,6,2022,20,0
257,6,6,2022,21,0
257,6,6,2022,22,0
257,6,6,2022,23,0
257,6,6,2022,24,0
257,6,7,2022,0,1
257,6,7,2022,1,0
257,6,7,2022,2,1
257,6,7,2022,3,0
257,6,7,2022,4,0
257,6,7,2022,5,0
257,6,7,2022,6,0
257,6,7,2022,7,1
